,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
10,10,10,10,10,10,10,10,10,HaskellMacDonald_5_SP,SP,I can n't tell whether the nurse or the doctors,are,is,100,97.0273922683498,-2.140237808227539,-5.625791549682617,100,96.20923508670724,-2.0148589611053467,-5.24881649017334,100,98.54161040600364,-1.3691846132278442,-5.582330703735352,100,81.44598764804249,-1.976761102676392,-3.456015110015869,100,99.8111071868233,-1.441976547241211,-7.711831569671631,100,89.93837104100577,-2.003618001937866,-4.194013595581055,100,97.50852905367196,-2.010023593902588,-5.677090167999268,100,86.78135769780168,-2.382688283920288,-4.26445198059082,100,98.7859409712288,-1.555597186088562,-5.954583168029785,100,99.24233754532706,-2.150880813598633,-7.025962829589844,100,96.98172321710044,-1.411008596420288,-4.880845069885254,100,97.94517157056896,-1.6621230840682983,-5.526338577270508,100,94.99841803012558,-1.502344250679016,-4.446450233459473,100,95.54787750583316,-2.34629487991333,-5.412541389465332,100,80.45146780100248,-2.4530622959136963,-3.867816209793091,100,94.40028876868685,-1.6410236358642578,-4.465852737426758,100,91.74384906457844,-1.4121804237365725,-3.8202223777771,100,89.92843997403517,-1.6048250198364258,-3.794123649597168,100,90.5830454706247,-2.304360866546631,-4.568116188049316,100,96.27272412419998,-1.724164366722107,-4.975671768188477
11,11,11,11,11,11,11,11,11,HaskellMacDonald_5_PS,PS,I can n't tell whether the nurses or the doctor,are,is,100,90.57488696975524,-1.6606128215789795,-3.923412084579468,100,61.74576718853319,-1.8722245693206787,-2.350995779037476,100,94.94708016465506,-1.896303653717041,-4.829657077789307,100,90.80907567092838,-1.880975604057312,-4.171518325805664,100,93.80582160036424,-1.856810569763184,-4.574427604675293,100,90.9416015830294,-1.6833398342132568,-3.989865064620972,100,86.92159559242356,-1.4476158618927002,-3.341660022735596,100,77.19585184380499,-2.545307159423828,-3.7647104263305664,100,91.90145410684256,-2.1500463485717773,-4.579078674316406,100,91.41808742494452,-1.9684934616088867,-4.334280014038086,100,97.49018329580926,-1.3856807947158811,-5.045222759246826,100,97.56450763743554,-0.9447021484375,-4.635066986083984,100,87.02725512147968,-1.9066249132156368,-3.809995651245117,100,57.48766007242335,-2.94812273979187,-3.249898672103882,100,85.97974033789895,-1.9168552160263064,-3.73046350479126,100,81.76347947721119,-1.7105311155319214,-3.210935592651367,100,54.81404274100355,-2.6650447845458984,-2.858204841613769,100,90.61056667209247,-1.6714017391204834,-3.938387632369995,100,62.67430376778989,-2.534497261047364,-3.052766799926758,100,61.167151258478015,-2.115770101547241,-2.5701138973236084
12,12,12,12,12,12,12,12,12,HaskellMacDonald_6_SP,SP,Do the directions say if the store or the restaurants,are,is,100,87.93885371449245,-1.6410387754440308,-3.6276912689208975,100,96.19348549987276,-0.7247752547264099,-3.954422950744629,100,99.04983766339215,-0.7147136926651001,-5.361459255218506,100,90.33440336857782,-2.1645219326019287,-4.399467468261719,100,99.35340140490088,-0.7229433059692383,-5.757656097412109,100,89.75083242977205,-1.2728853225708008,-3.4427261352539062,100,91.1592986353164,-1.6535660028457642,-3.986808300018311,100,85.9246178403689,-1.7254775762557983,-3.5345206260681152,100,84.70217564873953,-1.204476237297058,-2.9159069061279297,100,98.14789668424572,-1.16560959815979,-5.135763168334961,100,94.14946768072969,-0.7066110372543335,-3.484961986541748,100,96.18040588123588,-1.049740195274353,-4.275821685791016,100,93.55534827683152,-1.133945345878601,-3.809247970581055,100,94.86178453106496,-0.986353039741516,-3.902068138122559,100,93.7558727312441,-1.0024067163467407,-3.711459636688232,100,80.95596295876474,-1.7162531614303589,-3.1634044647216797,100,95.26804304814792,-1.2712864875793457,-4.273642063140869,100,90.36722538111248,-0.7695408463478088,-3.008251190185547,100,89.92636675674021,-1.2217087745666504,-3.410778522491455,100,98.99086264612428,-0.3057371079921722,-4.891668796539307
13,13,13,13,13,13,13,13,13,HaskellMacDonald_6_PS,PS,Do the directions say if the stores or the restaurant,are,is,100,68.22207061594784,-2.0350582599639893,-2.7990543842315674,0,43.11587023779005,-2.037532329559326,-1.7604070901870728,100,90.71727380356262,-1.7816390991210938,-4.06123161315918,100,89.92420675242379,-1.5048713684082031,-3.693702697753906,100,89.41101454824909,-0.9750053882598876,-3.1084349155426025,100,95.19635070421796,-1.0395530462265017,-4.026118755340576,100,72.56322997744961,-1.81621527671814,-2.7887895107269287,100,82.74929734262058,-1.86286211013794,-3.4308247566223145,100,91.295836024439,-1.1890947818756104,-3.539398431777954,100,80.84411470395642,-1.8790185451507568,-3.3189313411712646,100,95.68156316092156,-0.9202666282653807,-4.018398761749268,100,91.51606198756627,-1.31093430519104,-3.689274072647095,100,91.4497653755766,-1.5259010791778564,-3.895732164382935,100,72.54461908018139,-1.4966261386871338,-2.4682657718658447,100,77.29299614855691,-1.4079126119613647,-2.632842540740967,0,29.54029541448799,-2.503730297088623,-1.6344445943832397,100,73.58637676914363,-1.5191035270690918,-2.5436835289001465,100,93.9952218200204,-0.7691546678543091,-3.519843101501465,100,81.28287268852279,-1.789454221725464,-3.2579505443573,100,95.27175214824504,-0.5796617865562439,-3.5828404426574707
14,14,14,14,14,14,14,14,14,HaskellMacDonald_7_SP,SP,We need to know if the necklace or the rings,were,was,100,98.23086786928098,-2.2297940254211426,-6.2466254234313965,100,95.19373721160942,-2.655575752258301,-5.641570091247559,100,96.88970702086634,-3.2268226146698,-6.665678977966309,100,61.69074332864849,-4.082729816436768,-4.5591721534729,100,89.63734181991549,-2.5197091102600098,-4.677272319793701,100,85.26585700290318,-2.72403335571289,-4.479640007019043,100,87.70826276757245,-2.8208460807800293,-4.785934925079346,100,73.42044007548965,-3.370887279510498,-4.386947154998779,100,87.49650859294498,-3.358704090118408,-5.304295063018799,100,90.89793648802012,-3.0653834342956543,-5.36661958694458,100,90.98564898807318,-2.9863433837890625,-5.298227310180664,100,93.73354879584208,-3.5877933502197266,-6.293039321899414,100,87.60181573583262,-3.54632568359375,-5.501577377319336,100,95.22998693454257,-3.544319868087769,-6.538265705108643,100,88.08655496722342,-3.2702441215515137,-5.270896434783936,100,95.31239158785819,-2.611318826675415,-5.623556137084961,100,91.40074518328608,-3.8505704402923584,-6.21414852142334,100,91.94661807804252,-3.0186688899993896,-5.453784942626953,100,87.11695880899047,-3.393019199371338,-5.304358959197998,100,98.40758488820684,-2.4554224014282227,-6.579288482666016
15,15,15,15,15,15,15,15,15,HaskellMacDonald_7_PS,PS,We need to know if the necklaces or the ring,were,was,100,75.6511832453236,-2.9888463020324707,-4.122496128082275,100,73.29358262764808,-2.443321943283081,-3.4528911113739014,100,85.53678549630649,-4.904749393463135,-6.682087421417236,100,62.340150326191655,-3.5685348510742188,-4.072546005249023,100,81.10599250548864,-2.926872730255127,-4.383784770965576,0,47.75470207116789,-3.277724027633667,-3.187851667404175,100,71.8039765289506,-3.5073111057281494,-4.442070007324219,100,91.98876595128353,-2.1008358001708984,-4.541657447814941,100,83.7602062298992,-3.1917924880981445,-4.8322858810424805,100,90.13407276752324,-2.474973201751709,-4.6871843338012695,100,95.73911166976902,-2.721240997314453,-5.833390235900879,100,82.49691240399687,-3.888305187225342,-5.4386887550354,100,94.34665672900834,-3.4218406677246094,-6.236569404602051,100,88.39111728539105,-3.8534677028656006,-5.883468627929688,100,84.80912781089867,-2.637892246246338,-4.357600688934326,100,60.0111464578108,-4.146649360656738,-4.552578926086426,100,61.77608279768939,-3.3012595176696777,-3.781314373016357,100,93.31844037903976,-2.709564685821533,-5.346230983734131,100,69.02916527882556,-4.431842803955078,-5.233325958251953,100,90.04866375513146,-2.5642099380493164,-4.766853332519531
16,16,16,16,16,16,16,16,16,HaskellMacDonald_8_SP,SP,I want to know if the sheet or the blankets,are,is,100,90.05609516681774,-1.143518090248108,-3.346991062164306,100,95.14116703689814,-0.8071905374526978,-3.7817540168762207,100,94.99519556833827,-0.7908845543861389,-3.7343125343322754,100,89.61375450316278,-1.240497350692749,-3.3955237865448,100,97.19668143082426,-0.9241262674331664,-4.470058917999268,100,95.14172744928824,-1.3664212226867676,-4.341105937957764,100,93.98814029321824,-1.0909912586212158,-3.840425729751587,100,98.83791139107974,-0.5027415752410889,-4.9460039138793945,100,90.59165233160896,-0.9218760132789612,-3.186640739440918,100,98.92323084243844,-1.0034441947937012,-5.523823261260986,100,82.44922887092997,-1.2561511993408203,-2.8032360076904297,100,79.81956876854383,-1.3102731704711914,-2.685328483581543,100,95.69036217248608,-1.0971897840499878,-4.197453498840332,100,91.86825838136218,-1.5724345445632937,-3.997014999389648,100,93.50549393114264,-1.1192985773086548,-3.786362171173096,100,97.91612893730742,-0.9989538192749023,-4.848837852478027,100,51.774138145011975,-2.15708327293396,-2.228078603744507,100,87.40540486791092,-1.0618842840194702,-2.999173641204834,100,97.15288542643738,-1.2066925764083862,-4.736672401428223,100,97.21667074143888,-1.1003224849700928,-4.653616905212402
17,17,17,17,17,17,17,17,17,HaskellMacDonald_8_PS,PS,I want to know if the sheets or the blanket,are,is,100,68.44848558684694,-2.3100619316101074,-3.084521770477295,100,91.19791437677108,-1.1783651113510132,-3.516408443450928,0,43.87687536480057,-2.663401365280152,-2.417240858078003,100,77.6212205045331,-1.2563657760620115,-2.500093460083008,100,75.68981168708235,-1.2985600233078003,-2.4343080520629883,100,87.95496659803574,-1.7317447662353516,-3.719917297363281,100,66.13319198463064,-1.3360952138900757,-2.0053305625915527,100,86.66425481964272,-1.2008719444274902,-3.072465419769287,100,97.4137938718238,-0.941929578781128,-4.570705413818359,100,84.27546321918118,-1.395879149436951,-3.074747562408448,100,83.02434622863265,-1.659223556518555,-3.246577262878418,100,95.47067987266338,-1.1820721626281738,-4.230319499969482,100,79.14262326557704,-1.517619490623474,-2.851163387298584,100,88.28686431115102,-1.6356719732284546,-3.655552387237549,100,67.07652024616104,-1.6401081085205078,-2.3517560958862305,100,52.34165426073385,-1.7762739658355713,-1.8700087070465088,100,72.90814961088755,-1.6973284482955933,-2.687295913696289,100,78.55721363586181,-1.4448186159133911,-2.743257522583008,100,85.06189460796072,-1.3365228176116943,-3.075986623764038,100,88.29952993182265,-0.853846549987793,-2.87495231628418
18,18,18,18,18,18,18,18,18,HaskellMacDonald_9_SP,SP,I need to know if the table or the benches,are,is,100,95.35027506037908,-0.7437064051628113,-3.764455556869507,100,74.07945533015933,-1.177942156791687,-2.228044509887696,100,94.2881217978971,-0.8974608778953552,-3.701268196105957,100,89.31447788735886,-1.1224019527435305,-3.245675802230835,100,87.27918974307507,-1.170492172241211,-3.096364974975586,100,97.24169177123478,-1.4221863746643066,-4.984768390655518,100,78.95756719914438,-1.3801641464233398,-2.702533721923828,100,83.98459502185867,-1.5392978191375732,-3.196380138397217,100,84.65639600545474,-1.324697732925415,-3.032599687576294,100,97.6032376921243,-1.3329176902770996,-5.039709568023682,100,81.60750712038708,-1.373996376991272,-2.863975048065185,100,94.53221346784304,-1.1742433309555054,-4.024310111999512,100,88.96425647922146,-1.2902424335479736,-3.377337694168091,100,82.18771346654462,-1.2884151935577393,-2.817532539367676,100,92.39597795322936,-0.9688867330551147,-3.46629285812378,100,96.15281682952204,-0.8001660108566284,-4.018763542175293,100,96.14990135902826,-1.2181682586669922,-4.435977935791016,100,90.82441762425144,-0.9664108157157898,-3.2587931156158447,100,96.47828411842949,-1.0679172277450562,-4.378286838531494,100,96.658181736838,-0.6630422472953796,-4.027708053588867
19,19,19,19,19,19,19,19,19,HaskellMacDonald_9_PS,PS,I need to know if the tables or the bench,are,is,100,81.9940367479431,-0.994044542312622,-2.5099880695343018,100,86.56253693344115,-0.9862478375434875,-2.8490684032440186,100,97.7731160540839,-0.7108568549156189,-4.492903232574463,100,62.13645697839324,-1.7414922714233398,-2.2368364334106445,100,92.87956331102846,-1.077704906463623,-3.646039485931397,100,91.34011956733346,-1.4681845903396606,-3.824073791503906,100,75.34593907910806,-1.5850105285644531,-2.7021589279174805,100,91.20716446141724,-1.2320175170898438,-3.571213722229004,100,96.18551903666528,-1.004288673400879,-4.231762886047363,100,96.85123097110122,-1.2106658220291138,-4.63683032989502,100,96.5340311706504,-0.8921975493431091,-4.2191009521484375,100,90.88140265847032,-2.011054754257202,-4.310294151306152,100,93.0529671870662,-1.1285263299942017,-3.723380565643311,100,93.26018139284233,-1.3634897470474243,-3.99084997177124,100,84.29919547918227,-1.3366435766220093,-3.017303943634033,100,58.909413972339394,-1.4973419904708862,-1.857563853263855,100,66.59171885541218,-1.742694616317749,-2.4324710369110107,100,93.25808380503,-1.1570725440979004,-3.784099102020264,100,91.63415902945653,-0.9380356669425964,-3.3316829204559326,100,67.12728068626852,-1.4165514707565308,-2.1304988861083984
20,20,20,20,20,20,20,20,20,HaskellMacDonald_10_SP,SP,Maria probably knows if the photograph or the paintings,are,is,100,84.3452866014369,-2.083822727203369,-3.7679696083068848,100,92.97296156434032,-1.0551180839538574,-3.637661457061768,100,93.23046733717194,-1.364781618118286,-3.98742413520813,100,94.60285331360184,-1.242992877960205,-4.106810092926025,100,95.4453872479356,-1.6831254959106443,-4.725539207458496,100,89.15687174129641,-1.640531301498413,-3.747397184371948,100,89.46328738225233,-1.2320518493652344,-3.3710145950317383,100,70.74325328573198,-2.1294262409210205,-3.012373208999634,100,83.91589297948795,-1.4194320440292358,-3.071415424346924,100,97.19326627257094,-1.4152199029922483,-4.95989990234375,100,90.30964011405618,-1.7708513736724854,-4.002964019775391,100,95.80171071068186,-1.6839834451675415,-4.811586856842041,100,93.1384299926287,-1.5202902555465698,-4.128440856933594,100,87.31496816576353,-1.4620002508163452,-3.391099452972412,100,95.3745388503436,-1.5130290985107422,-4.539264678955078,100,86.63420249377674,-1.3224785327911377,-3.191474199295044,100,93.19163285322188,-1.4512300491333008,-4.06773567199707,100,95.85225614571272,-0.8937287926673889,-4.033972263336182,100,96.61771593597496,-1.567410588264465,-4.919621467590332,100,93.39666997984337,-0.8467267751693726,-3.4960083961486816
21,21,21,21,21,21,21,21,21,HaskellMacDonald_10_PS,PS,Maria probably knows if the photographs or the painting,are,is,100,61.69516076595969,-2.1880736351013184,-2.664702892303467,100,57.6544069879553,-1.8361070156097408,-2.144709348678589,100,84.43319019457284,-1.5635430812835691,-3.2543625831604004,100,80.99013697623971,-1.222747802734375,-2.672117233276367,100,70.19202371342539,-1.9677956104278564,-2.824254274368286,100,75.90158145987027,-1.6549180746078491,-2.8022093772888184,100,83.3089875998141,-1.1628592014312744,-2.770545244216919,100,92.22243750054896,-1.3095645904541016,-3.782525062561035,100,94.68097340912632,-1.0382224321365356,-3.917445182800293,100,92.1781748015927,-1.1817879676818848,-3.648593425750733,100,88.86054029362221,-1.700716853141785,-3.7772912979125977,100,91.14040416042704,-1.543366551399231,-3.874266624450684,100,81.69080052659878,-1.6595492362976074,-3.1550869941711426,100,90.77931048978868,-1.4531924724578855,-3.7401740550994873,100,79.79562267903523,-1.4416447877883911,-2.815214157104492,100,77.68293639948625,-1.3990381956100464,-2.646322250366211,100,82.31414651581575,-1.501453876495361,-3.039231777191162,100,91.32576907241896,-0.9391754269599916,-3.2932517528533936,100,80.26354728394,-1.879028081893921,-3.2818763256073,100,81.67290663899007,-1.2653396129608154,-2.759681463241577
22,22,22,22,22,22,22,22,22,HaskellMacDonald_11_SP,SP,It did n't matter to me if the magazine or the books,were,was,100,98.96774985512764,-1.0056997537612915,-5.568752765655518,100,98.82020487940152,-0.9196749329566956,-5.347636222839356,100,74.18786027191332,-1.7200336456298828,-2.775789260864258,100,96.71428135120004,-0.8070018291473389,-4.189177513122559,100,93.8206550425453,-1.1876546144485474,-3.907827377319336,100,91.08373515265852,-1.0799570083618164,-3.403859138488769,100,90.45133984932124,-1.263225793838501,-3.511636972427368,100,87.4871482166,-1.371065974235535,-3.3158016204833984,100,95.29939714142664,-0.8015837073326111,-3.810916423797608,100,98.29512609918116,-0.7902666330337524,-4.844749927520752,100,97.05945768569232,-0.5699764490127563,-4.06670618057251,100,98.1220033694478,-1.0526432991027832,-5.008649349212647,100,92.58766940300627,-1.131516933441162,-3.656527996063232,100,86.44116278847032,-1.3439737558364868,-3.196399211883545,100,93.890895088698,-0.802603542804718,-3.534956693649292,100,96.72228449789989,-0.8998730778694153,-4.284570217132568,100,91.37037672212806,-1.6902730464935305,-4.049993515014648,100,95.68905553471176,-0.783306896686554,-3.883253812789917,100,93.10241983112932,-1.420060634613037,-4.022590160369873,100,97.54793132862348,-0.6621997356414795,-4.345611572265625
23,23,23,23,23,23,23,23,23,HaskellMacDonald_11_PS,PS,It did n't matter to me if the magazines or the book,were,was,100,75.71159738872572,-1.712918758392334,-2.849851131439209,0,28.045235315701795,-2.7029247283935547,-1.760705828666687,100,66.87205591644741,-2.2186055183410645,-2.9210095405578613,0,14.540501812929987,-3.491422653198242,-1.720318078994751,100,63.9439719202006,-2.2880654335021973,-2.8609986305236816,100,62.15817371151476,-1.4409480094909668,-1.9372153282165527,100,64.7890468994312,-1.2379908561706543,-1.8477702140808103,100,79.01000940639132,-1.195868730545044,-2.521397590637207,100,96.45884575887882,-0.5924422144889832,-3.8971059322357178,100,76.9276624976946,-1.0020095109939575,-2.206240653991699,100,96.5702449197832,-0.499948114156723,-3.8377299308776855,100,91.025818186336,-0.9319101572036744,-3.248701572418213,100,93.65162204042448,-1.092411994934082,-3.783794403076172,100,57.94317253223322,-1.836846113204956,-2.157287120819092,0,47.22515836356896,-1.980388164520264,-1.8692803382873533,100,84.89878490014794,-1.1688868999481201,-2.89557147026062,100,50.22246690811202,-2.7412109375,-2.7501096725463867,100,90.91525615501502,-0.9311888813972472,-3.234520196914673,100,91.53844852047575,-1.5828304290771484,-3.964056968688965,100,77.97850092771851,-1.268769145011902,-2.5331830978393555
24,24,24,24,24,24,24,24,24,HaskellMacDonald_12_SP,SP,It is hard to tell whether the miner or the truckers,are,is,100,70.7228593901849,-2.1415770053863525,-3.023538827896118,100,85.86383988729897,-1.6421383619308472,-3.446165084838867,100,92.9606391665411,-1.7702795267105105,-4.350938320159912,100,88.33790133573407,-1.8477678298950195,-3.872592926025391,100,65.09257138866779,-2.1753687858581543,-2.798479557037353,100,61.15367212211032,-2.2316091060638428,-2.685385465621948,100,93.6823917914744,-1.7109006643295288,-4.407470226287842,100,90.3940730311398,-1.600708246231079,-3.842506647109986,100,99.0198052071428,-0.9441649317741394,-5.559488773345947,100,96.21997086852396,-1.4974430799484253,-4.734348297119141,0,44.6962836143121,-1.863502740859985,-1.6505529880523682,0,19.39076762156134,-3.1124346256256104,-1.6876184940338137,0,41.035306191549815,-2.1795458793640137,-1.8170398473739624,0,14.791482688260093,-3.3976054191589355,-1.6465555429458618,0,23.06511056198713,-2.797550201416016,-1.5929118394851685,100,92.72372663550532,-1.5159733295440674,-4.060978889465332,100,81.35105633285947,-2.426232099533081,-3.899216413497925,100,96.4001283422333,-1.00992751121521,-4.297536849975586,0,38.855775617429735,-3.8813047409057617,-3.4279260635375977,100,89.4992630722127,-1.4004665613174438,-3.5432515144348145
25,25,25,25,25,25,25,25,25,HaskellMacDonald_12_PS,PS,It is hard to tell whether the miners or the trucker,are,is,100,54.0619067775341,-3.223074436187744,-3.3859095573425293,100,77.12349312354931,-1.5121710300445557,-2.727468490600586,100,97.69946125704698,-1.277316927909851,-5.026069641113281,100,98.07914077792675,-1.9153779745101929,-5.848380088806152,100,92.5361807746635,-1.3303102254867554,-3.8478426933288574,100,76.72149918657597,-3.000828266143799,-4.193480014801025,100,84.17096738664974,-2.622419834136963,-4.293424129486084,100,95.54556757665074,-1.1118505001068115,-4.177554130554199,100,87.68112747005628,-1.6896016597747805,-3.652175903320313,100,91.3136212499081,-2.71476411819458,-5.067307949066162,100,92.02039822618406,-1.7493181228637695,-4.194439888000488,100,92.62572334703076,-1.903860092163086,-4.434429168701172,100,92.5620904011265,-2.4743447303771973,-4.99563455581665,100,75.64292588074659,-2.6352803707122803,-3.768481969833374,100,85.7042870021089,-1.8505620956420896,-3.641505241394043,100,92.25962819046852,-1.9180737733840942,-4.396230697631836,100,73.72135929052206,-2.648258924484253,-3.679795026779175,100,98.22767447984788,-1.81723701953888,-5.832232475280762,100,86.49081585796043,-2.564298152923584,-4.420966625213623,100,92.0043411851907,-1.0971311330795288,-3.5400681495666504
26,26,26,26,26,26,26,26,26,HaskellMacDonald_13_SP,SP,Ask Ronnie if the pearl or the diamonds,are,is,100,84.8270465526116,-1.397396445274353,-3.118496417999268,100,97.5547310202171,-1.054088473320007,-4.740346908569336,100,97.9000239808046,-1.04692280292511,-4.888943672180176,100,53.05562236775819,-2.05328631401062,-2.175663709640503,100,79.96153737887319,-1.622458815574646,-3.0063509941101074,100,85.88769185375583,-1.907145380973816,-3.7131385803222656,100,99.03288976305532,-1.7659645080566406,-6.394859313964844,100,97.39242334970642,-1.492616057395935,-5.112943172454834,100,98.1893856139964,-1.7784184217453003,-5.771650314331055,100,98.91419021120552,-1.688005447387695,-6.199932098388672,100,97.93741369113457,-0.9561055302619934,-4.816473484039307,100,99.41358848914734,-1.0324773788452148,-6.165499687194824,100,96.77277331647365,-1.6715679168701172,-5.072310447692871,100,87.86796010760214,-1.61591374874115,-3.595899105072021,100,92.64209025668968,-1.9731792211532595,-4.5061469078063965,100,95.58794691755664,-1.5234373807907104,-4.599143981933594,100,98.05640317706712,-0.819850742816925,-4.740853309631348,100,89.6406101507901,-1.5121939182281494,-3.6701090335845934,100,98.16632327028957,-1.459236979484558,-5.439577102661133,100,97.8443113508461,-0.6543896198272705,-4.469656944274902
27,27,27,27,27,27,27,27,27,HaskellMacDonald_13_PS,PS,Ask Ronnie if the pearls or the diamond,are,is,100,75.89797042231145,-1.3146690130233765,-2.4617629051208496,100,86.83276411648187,-1.3617229461669922,-3.247975349426269,100,77.76350935943826,-2.994926691055298,-4.246864318847656,100,94.61214616713475,-1.2279891967773438,-4.0936279296875,100,81.47267182473902,-1.6888538599014282,-3.169874668121338,100,81.01886941736846,-1.6307518482208252,-3.081988573074341,100,80.96780897431869,-1.9566047191619875,-3.404524564743042,100,91.09331209681436,-0.8602055311203003,-3.185287475585937,100,97.85305282953745,-1.541711688041687,-5.36113166809082,100,79.86015462375147,-1.765498399734497,-3.1430752277374268,100,97.23287902552272,-1.1864031553268433,-4.745704650878906,100,96.98461045881818,-0.946805477142334,-4.417628765106201,100,87.11247208674031,-1.8009482622146606,-3.711888313293457,100,70.53337073519346,-2.4042775630950928,-3.27710509300232,100,67.42953751953095,-2.202518939971924,-2.9301962852478027,100,73.81060903336133,-2.1785342693328857,-3.2146823406219482,100,89.23967051361255,-0.9208096861839294,-3.036269187927246,100,87.13908790069028,-1.1124980449676514,-3.025810956954956,100,78.65911286688797,-1.8032360076904297,-3.107734680175781,100,89.28139408882613,-1.341141700744629,-3.460953712463379
28,28,28,28,28,28,28,28,28,HaskellMacDonald_14_SP,SP,I wonder if the bee or the flies,are,is,100,93.1360763018346,-1.074044704437256,-3.6818270683288574,100,96.2104339840452,-0.8889961242675781,-4.123282432556152,100,87.14135352615376,-1.5153148174285889,-3.428829908370972,100,66.5790938292378,-2.494453430175781,-3.183662414550781,100,95.9733546037257,-0.7279638051986694,-3.899100780487061,100,91.18659113690424,-1.330462098121643,-3.66709566116333,100,88.31886704827124,-1.513871669769287,-3.536850452423096,100,95.16774338146456,-1.3814808130264282,-4.361808300018311,100,98.04678882556009,-0.890954315662384,-4.806924343109131,100,97.52288609401248,-1.1671912670135498,-4.840184211730957,100,96.66382465546822,-1.0566190481185913,-4.423033237457275,100,97.5393301838292,-1.5022414922714231,-5.182063579559326,100,98.36967076252584,-1.207749605178833,-5.307700157165527,100,88.66720967749403,-1.634122014045715,-3.691311836242676,100,88.87782150358386,-1.6291120052337646,-3.707433462142944,100,86.21196389736555,-1.7264610528945923,-3.5594687461853027,100,82.88373617233222,-2.1334457397460938,-3.710855484008789,100,93.98121278647442,-0.9362133741378784,-3.684422492980957,100,84.45773451414397,-1.1659153699874878,-2.858603477478028,100,97.81753809326636,-0.8136254549026489,-4.616275787353516
29,29,29,29,29,29,29,29,29,HaskellMacDonald_14_PS,PS,I wonder if the bees or the fly,are,is,100,77.79596696875188,-2.1287569999694824,-3.382572650909424,100,80.50473621623084,-1.2484619617462158,-2.6666064262390137,100,81.15116755945411,-3.011932849884033,-4.471795558929443,100,87.811044813053,-2.1933579444885254,-4.168015003204346,100,82.30524366486642,-1.1741276979446411,-2.711294174194336,100,82.95607963077677,-1.3605650663375854,-2.943082809448242,100,83.51605557698973,-1.2903225421905518,-2.91297459602356,100,92.96398422014404,-1.095296859741211,-3.676466941833496,100,93.49998486339722,-1.510228157043457,-4.176384925842285,100,75.22744324321891,-1.5424429178237915,-2.6532225608825684,100,98.33096530683758,-1.3371020555496216,-5.413195610046387,100,97.756075126777,-1.2805073261260986,-5.054756164550781,100,94.3396228669213,-1.3929190635681152,-4.206329822540283,100,89.96680582925136,-2.8676936626434326,-5.061235427856445,100,90.06259346853477,-1.69116473197937,-3.895363569259644,100,80.5348893578301,-2.2794294357299805,-3.699496269226074,100,89.19660725438854,-1.1866542100906372,-3.2976369857788086,100,74.25165398379822,-2.1421868801116943,-3.2012765407562256,100,90.12802444365596,-2.0389389991760254,-4.250470161437988,100,95.57050229298976,-0.8999674320220947,-3.971545457839966
