,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,item,condition,sentence,target,alternative,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score
10,10,10,10,Bock1992_1_sp_prop,sp_prop,The newspaper from the British government agencies,is,are,0,7.200313064975046,-6.40690279006958,-3.850584030151367,0,5.833562415356728,-6.161611080169678,-3.3801751136779785,0,2.5959165681165666,-6.366846084594727,-2.741917610168457,0,17.908357627387304,-6.681945323944092,-5.159376621246338,0,13.395619426963282,-6.675287246704102,-4.808864593505859,0,8.84086564954648,-6.586851596832275,-4.253629684448242,0,17.51165455217797,-6.003818035125732,-4.4540276527404785,0,13.395005400178556,-6.8205885887146,-4.954113006591797,0,6.825891757999229,-6.104219436645508,-3.4904725551605225,0,30.360596774081337,-5.849921226501465,-5.019736289978027
11,11,11,11,Bock1992_1_sp_rc,sp_rc,The newspaper that described the government agencies,is,are,0,15.928642359721875,-7.47764778137207,-5.814100742340088,0,8.334704355441737,-6.246356964111328,-3.848641157150269,0,9.005219303812314,-6.825517654418945,-4.512519836425781,0,38.20237976930632,-7.178191661834717,-6.6972246170043945,0,39.38209160191299,-6.156252861022949,-5.724973678588867,0,34.36507704217669,-7.269036769866943,-6.621969699859619,0,19.602027202948978,-6.438709259033203,-5.027353286743164,0,14.8792472140613,-6.032924652099609,-4.288821220397949,0,33.38190357735142,-7.121236801147461,-6.430274486541748,0,33.91830648074975,-5.150999546051025,-4.484062671661377
12,12,12,12,Bock1992_1_ps_prop,ps_prop,The newspapers from the British government agency,are,is,0,35.9728470192069,-5.068509578704834,-4.491966724395752,0,13.011542567056294,-6.608591079711914,-4.708652496337891,0,23.42919115059705,-6.73043155670166,-5.54619836807251,0,32.33260584027581,-5.89938497543335,-5.1608567237854,0,19.97003327437094,-6.806992530822754,-5.418824195861816,0,46.246391969436786,-6.106475353240967,-5.956048011779785,0,24.19910077025142,-5.304936408996582,-4.16314172744751,0,46.302097377299695,-5.325453758239746,-5.177267074584961,100,62.28897632813405,-4.235640525817871,-4.7374725341796875,100,52.61585079404141,-5.960016250610352,-6.064745903015137
13,13,13,13,Bock1992_1_ps_rc,ps_rc,The newspapers that described the government agency,are,is,0,42.66941210346992,-5.510203838348389,-5.2148518562316895,0,8.918650608722109,-6.422980308532715,-4.099371910095215,0,10.500798546575291,-5.959944725036621,-3.817166328430176,0,9.37449857238305,-7.532271385192871,-5.263528823852539,0,2.9789985919235,-7.988406658172607,-4.505066394805908,0,6.733209061111213,-8.080613136291504,-5.452200889587402,0,21.574226560032667,-6.483490467071533,-5.192837238311768,0,28.434714392641165,-5.387319564819336,-4.464320182800293,0,10.928769079501947,-7.781689167022705,-5.683651447296143,100,58.01532197351623,-4.449097633361816,-4.772500038146973
14,14,14,14,Bock1992_1_pp_prop,pp_prop,The newspapers from the British government agencies,are,is,100,95.77248020952057,-3.426963806152344,-6.547323703765869,100,97.24155107941772,-3.1645216941833496,-6.727051258087158,100,99.27139451793576,-1.7892998456954956,-6.703780174255371,100,90.32248730477802,-4.042211055755615,-6.275792598724365,100,89.27642831702744,-3.67256498336792,-5.791858196258545,100,93.50650807586557,-3.8499808311462402,-6.517211437225342,100,91.33894365021206,-3.251617908477783,-5.607358455657959,100,92.80357467840335,-3.552044153213501,-6.108944892883301,100,96.9579112929378,-2.4886314868927,-5.950364112854004,100,89.25407558096694,-4.394190311431885,-6.51115083694458
15,15,15,15,Bock1992_1_pp_rc,pp_rc,The newspapers that described the government agencies,are,is,100,94.25456736496317,-4.50659704208374,-7.3041911125183105,100,93.50966321509632,-3.294231414794922,-5.961981773376465,100,96.73313797954954,-2.5249016284942627,-5.913027763366699,100,79.7480576952554,-5.652233600616455,-7.022855281829834,100,68.01454492329394,-5.519876480102539,-6.274316787719727,100,74.11135853751433,-5.887094974517822,-6.938859462738037,100,94.81055215939114,-4.127319812774658,-7.032573223114014,100,88.37252835664006,-3.723475933074951,-5.75166654586792,100,86.47013238559097,-5.78629207611084,-7.641191482543945,100,90.40958030234559,-3.114839553833008,-5.358425140380859
16,16,16,16,Bock1992_2_ss_prop,ss_prop,The performer in the carnival show,is,are,100,85.02911006273592,-5.109497547149658,-6.846383571624756,100,78.72908404188689,-5.7665114402771,-7.075183391571045,100,86.84364230589324,-5.288246154785156,-7.175450325012207,100,90.86176989703178,-4.305399894714356,-6.6022725105285645,100,84.18730075388727,-5.891233444213867,-7.563464164733887,100,66.21268696724248,-5.326941013336182,-5.999727725982666,100,86.90180559039756,-6.168257713317871,-8.060562133789062,100,76.13228095829324,-6.172094821929932,-7.332040309906006,100,81.99737343636588,-5.75798225402832,-7.274151802062988,100,76.49558320430792,-5.711572170257568,-6.8916168212890625
17,17,17,17,Bock1992_2_ss_rc,ss_rc,The performer who revived the show,is,are,100,83.85765129039677,-4.257313251495361,-5.904987812042236,100,63.99536290047004,-4.085855007171631,-4.661017894744873,100,88.09899928853618,-4.048596858978272,-6.050435543060303,100,89.63372256350792,-5.405094623565674,-7.562268257141113,100,97.6695728126081,-4.116261005401611,-7.851799488067627,100,93.68947099154917,-4.589612007141113,-7.287378311157227,100,92.27957359750229,-4.319764137268066,-6.800717353820801,100,88.54745080127466,-4.580172538757324,-6.6254987716674805,100,87.87067806924077,-3.3104195594787598,-5.2906599044799805,100,95.47353272237925,-4.202919006347656,-7.251826286315918
18,18,18,18,Bock1992_2_sp_prop,sp_prop,The performer in the carnival shows,is,are,100,80.47144558652113,-5.295043468475342,-6.711068153381348,100,67.38639762665079,-6.005579471588135,-6.731293201446533,100,75.24516034254208,-5.438098907470703,-6.549829483032227,100,78.43413874620178,-5.325771331787109,-6.616919040679932,100,69.49225153153378,-5.800002098083496,-6.623236656188965,0,39.53925680306282,-6.19746732711792,-5.772767066955566,100,77.0888850320071,-5.960639476776123,-7.173976421356201,100,59.816733123872034,-6.106098651885986,-6.503933429718018,100,76.14500696469665,-6.169084548950195,-7.32973051071167,100,68.40039465550778,-5.735419750213623,-6.507653713226318
19,19,19,19,Bock1992_2_sp_rc,sp_rc,The performer who revived the shows,is,are,100,71.26596671678034,-4.496817588806152,-5.405154228210449,0,40.07841714230538,-4.7050981521606445,-4.302899360656738,100,78.67199719916857,-4.000267028808594,-5.305533409118652,100,63.57848729978678,-5.433376789093018,-5.990492343902588,100,58.041963488605,-5.005030632019043,-5.329526901245117,100,62.83529580117817,-5.580231666564941,-6.10538911819458,100,55.97441449831445,-4.729763984680176,-4.969887733459473,100,67.63284237395631,-4.419620513916016,-5.156569957733154,100,51.6705491637907,-4.2104387283325195,-4.277285575866699,100,85.32403825318195,-4.490159034729004,-6.250404357910156
20,20,20,20,Bock1992_2_ps_prop,ps_prop,The performers in the carnival show,are,is,100,59.787113263182434,-5.551473140716553,-5.948075771331787,0,32.084228907360206,-6.306484222412109,-5.556580543518066,0,17.422579614044572,-6.944945812225342,-5.388976573944092,0,11.159536745726312,-5.488641738891602,-3.4140939712524414,0,22.386119077909573,-6.867043495178223,-5.6237382888793945,0,33.268292702594444,-4.945561408996582,-4.249485969543457,0,37.15138727809611,-6.1530890464782715,-5.627361297607422,0,33.52757077269712,-6.97706937789917,-6.29265022277832,0,20.714587192727674,-6.475922107696533,-5.133706092834473,100,54.63715706264235,-5.201446533203125,-5.387467384338379
21,21,21,21,Bock1992_2_ps_rc,ps_rc,The performers who revived the show,are,is,0,38.06873333033271,-5.423650741577148,-4.937018871307373,0,47.52414224830305,-4.272060394287109,-4.172945022583008,0,20.76130905655007,-5.018073081970215,-3.678699493408203,0,22.175875911274467,-6.687146663665772,-5.431700229644775,0,4.212378830330342,-6.46727991104126,-3.34317398071289,0,7.960065115740793,-7.320807933807373,-4.873022556304932,0,19.485839697789267,-6.519769668579102,-5.101024627685547,0,20.088670755214245,-6.082942008972168,-4.7021803855896,0,15.57414086123278,-5.481053829193115,-3.7907919883728027,0,12.258402622845923,-6.628702163696289,-4.660517692565918
22,22,22,22,Bock1992_2_pp_prop,pp_prop,The performers in the carnival shows,are,is,100,57.37877941331977,-5.685869693756104,-5.983191967010498,0,46.60516763663534,-5.871582508087158,-5.735579967498779,0,26.347445910329352,-6.698850631713867,-5.670863151550293,0,22.02036297164017,-5.52019739151001,-4.255717277526856,0,47.908561567554464,-5.843135833740234,-5.759429454803467,100,56.52127342902566,-4.965435028076172,-5.227780342102051,0,49.250420466610606,-5.978418350219727,-5.948432922363281,0,42.057030819185485,-6.140949726104736,-5.820517063140869,0,28.838665558777183,-6.59410285949707,-5.69087028503418,100,69.58813336827235,-4.904500961303711,-5.732262134552002
23,23,23,23,Bock1992_2_pp_rc,pp_rc,The performers who revived the shows,are,is,0,47.30326814432446,-5.013848781585693,-4.905874729156494,100,73.75865813774413,-3.830677270889282,-4.864139556884766,0,41.03214777895947,-4.280961036682129,-3.91832447052002,100,53.31582025894694,-5.290889739990234,-5.423717498779297,100,51.68436187697186,-4.201969146728516,-4.269369125366211,100,53.41692613957997,-5.577054977416992,-5.713945388793945,100,58.75951108953091,-5.170825481414795,-5.524857997894287,0,45.853799911628066,-5.111948490142822,-4.945718765258789,100,52.41646713114676,-4.536634922027588,-4.633368968963623,0,40.09234301680718,-5.55097770690918,-5.149358749389648
24,24,24,24,Bock1992_3_ss_prop,ss_prop,The bright light in Doctor Smith 's examination room,is,are,100,94.04385314554484,-3.325072765350342,-6.084410190582275,100,96.94788559991878,-3.850731611251831,-7.309070587158203,100,95.27014921284112,-3.6868815422058105,-6.689704418182373,100,94.10908261213032,-4.73063850402832,-7.501681327819824,100,88.20559763788552,-4.81306791305542,-6.825113296508789,100,88.71756731701713,-5.797307014465332,-7.859518051147461,100,87.47839556647921,-4.880031585693359,-6.823967933654785,100,86.75989253053542,-5.148714542388916,-7.028608322143555,100,87.27777614011646,-4.9060211181640625,-6.831766605377197,100,90.4656046511463,-4.6211090087890625,-6.871172904968262
25,25,25,25,Bock1992_3_ss_rc,ss_rc,The bright light that lit the small examination room,is,are,100,90.6704038635518,-3.857443809509277,-6.13148307800293,100,87.97352433528694,-4.049901962280273,-6.039827346801758,100,92.71633823596214,-3.726365566253662,-6.270276546478272,100,88.66241850890056,-4.694959163665772,-6.751672267913818,100,89.65403262247305,-4.6069016456604,-6.766263008117676,100,89.22253316418576,-4.403434753417969,-6.517110824584961,100,84.24818220010486,-4.204901695251465,-5.881712913513184,100,82.60842092790347,-5.0642547607421875,-6.622380256652832,100,66.66183458403026,-6.204704284667969,-6.897634029388428,100,82.79799972465256,-4.885269641876221,-6.456647872924805
26,26,26,26,Bock1992_3_sp_prop,sp_prop,The bright light in Doctor Smith 's examination rooms,is,are,0,45.88646536832152,-4.899683952331543,-4.734769821166992,100,75.64928597635996,-4.93744421005249,-6.070991039276123,0,28.054611010044056,-5.089428901672363,-4.147674560546875,100,68.34346503591141,-5.664012908935547,-6.433614253997803,100,61.16139734860514,-4.59528398513794,-5.04938554763794,100,71.35838640041133,-6.227409362792969,-7.140263557434082,100,67.01870341056731,-4.791729927062988,-5.500761032104492,0,48.360054046650056,-5.615493297576904,-5.549871921539307,100,73.99586172072536,-4.750710964202881,-5.796464443206787,100,79.83996143139088,-4.037160873413086,-5.413482666015625
27,27,27,27,Bock1992_3_sp_rc,sp_rc,The bright light that lit the small examination rooms,is,are,0,16.92933264265627,-5.470388889312744,-3.8797450065612793,100,56.81935431598239,-4.367831230163574,-4.642315864562988,0,24.963601854742056,-5.409358024597168,-4.308803558349609,0,40.04446809129672,-5.553058624267578,-5.1494460105896,0,23.39512754177389,-4.741290092468262,-3.55515718460083,0,47.41219452918972,-4.970119476318359,-4.866514682769775,0,39.91504591511028,-4.598938941955566,-4.189932823181152,100,51.3557209674395,-5.360444068908691,-5.41468620300293,0,42.40003817091751,-5.759182929992676,-5.452810287475586,100,53.895904972863285,-3.8206326961517334,-3.97678542137146
28,28,28,28,Bock1992_3_ps_prop,ps_prop,The bright lights in Doctor Smith 's examination room,are,is,0,5.844316437907617,-5.912703514099121,-3.133223533630371,0,2.978364005266964,-6.999294281005859,-3.515734434127808,0,5.519187615818888,-6.277230739593506,-3.4370646476745605,0,7.740432252185308,-7.182610511779785,-4.704462051391602,0,9.849173752641075,-6.917001247406006,-4.70290470123291,0,11.86774944958577,-7.582705497741699,-5.577691555023193,0,10.399065465495335,-6.896559715270996,-4.742909908294678,0,13.144376541225682,-7.021269798278809,-5.133016586303711,0,11.975624416144457,-6.733377456665039,-4.7386369705200195,0,10.08221520796082,-6.886263847351074,-4.698141098022461
29,29,29,29,Bock1992_3_ps_rc,ps_rc,The bright lights that lit the small examination room,are,is,0,13.500055119075746,-6.108444690704346,-4.250994682312012,0,14.74587644927578,-6.127140045166016,-4.372467041015625,0,10.36421737995508,-6.319285392761231,-4.161890029907227,0,18.878199930101548,-6.528160095214844,-5.070216178894043,0,11.99750722077602,-6.329031944274902,-4.336365699768066,0,12.847734561424797,-7.132226467132568,-5.217737197875977,0,15.050239033795798,-6.276144027709961,-4.545477867126465,0,21.573347164574898,-7.127355098724365,-5.8366498947143555,0,34.383718378649135,-7.2281904220581055,-6.581949710845947,0,17.424418254175023,-7.052639484405518,-5.496798038482666
30,30,30,30,Bock1992_3_pp_prop,pp_prop,The bright lights in Doctor Smith 's examination rooms,are,is,100,51.1155184434151,-4.652549743652344,-4.697177886962891,0,20.72914955341141,-5.684450626373291,-4.34312105178833,100,75.4925926432111,-4.028207302093506,-5.153266429901123,0,33.22782410769204,-6.211522102355957,-5.513623237609863,0,38.109516929853896,-5.034812927246094,-4.549910545349121,0,32.58245446344596,-6.869235992431641,-6.142104625701904,0,30.130050645343932,-5.728679180145264,-4.887566566467285,100,52.31029869574352,-5.693833351135254,-5.786311149597168,0,26.006588157619376,-5.6730828285217285,-4.6274566650390625,0,25.374794245287376,-5.1952223777771,-4.116500377655029
31,31,31,31,Bock1992_3_pp_rc,pp_rc,The bright lights that lit the small examination rooms,are,is,100,83.53947744902761,-4.027587413787842,-5.651941776275635,0,44.15080374469667,-4.871150016784668,-4.636106014251709,100,73.79504687110541,-4.661402702331543,-5.696745872497559,100,58.90031823563898,-5.23577880859375,-5.595624923706055,100,78.22259482502774,-3.344573497772217,-4.6232590675354,0,48.84204115771151,-5.710011005401611,-5.663684368133545,100,52.28798231954775,-4.674612045288086,-4.766195297241211,100,52.563503751101216,-5.724299907684326,-5.826930046081543,100,55.68111111958194,-6.0512285232543945,-6.279458522796631,0,45.2826554205863,-4.7642340660095215,-4.574977397918701
32,32,32,32,Bock1992_4_ss_prop,ss_prop,The security force at the giant manufacturing plant,is,are,100,81.94763924255972,-6.696918487548828,-8.209722518920898,100,81.50885081799704,-5.189486026763916,-6.672905445098877,100,93.02170223286448,-4.00430965423584,-6.594337463378906,100,77.80252277763789,-7.205981254577637,-8.460176467895508,100,95.39629564687738,-4.997231483459473,-8.028409957885742,100,81.11490559677873,-5.838855743408203,-7.29634952545166,100,63.1126074659366,-6.472146987915039,-7.00919771194458,100,73.28102698841671,-5.449703693389893,-6.45863151550293,100,66.14378288566517,-5.494986534118652,-6.164694786071777,100,84.41947547464017,-5.836982727050781,-7.526759147644043
33,33,33,33,Bock1992_4_ss_rc,ss_rc,The security force that walked the manufacturing plant,is,are,100,86.95057695859492,-5.22800350189209,-7.124599456787109,100,84.10042858305755,-4.538818836212158,-6.204538345336914,100,82.4527062301741,-5.263055801391602,-6.810380935668945,100,89.69119248373737,-5.1836466789245605,-7.347020626068115,100,96.71380173327545,-4.423596382141113,-7.805621147155762,100,93.00172657769994,-6.063271999359131,-8.650226593017578,100,89.61832492278666,-5.2277913093566895,-7.3833088874816895,100,88.66095169163691,-5.4724884033203125,-7.529055595397949,100,93.91699060517762,-5.188753128051758,-7.925664901733398,100,93.24558316034779,-4.426977157592773,-7.0520172119140625
34,34,34,34,Bock1992_4_sp_prop,sp_prop,The security force at the giant manufacturing plants,is,are,0,48.40668759949182,-6.635283946990967,-6.571529865264893,100,60.34850937668291,-5.429309844970703,-5.84931755065918,0,47.96535138711804,-4.193297863006592,-4.1118669509887695,100,54.54878823779957,-6.920599460601807,-7.103055477142334,100,56.06954983176049,-5.792354106903076,-6.036339282989502,100,62.68175497177359,-6.064337730407715,-6.582925796508789,0,24.76105755288762,-6.303584575653076,-5.192187786102295,0,31.81679084082038,-5.486474990844727,-4.724270820617676,0,45.370903203261854,-5.6170759201049805,-5.431380271911621,0,44.94191819222198,-6.2634124755859375,-6.060394763946533
35,35,35,35,Bock1992_4_sp_rc,sp_rc,The security force that walked the manufacturing plants,is,are,100,55.73520916188641,-5.566440582275391,-5.796863079071045,0,44.32300737983503,-5.655814170837402,-5.427751064300537,100,50.63024997322891,-5.218682289123535,-5.243893623352051,100,52.10432607045573,-4.822814464569092,-4.907037258148193,100,72.47411153271324,-5.326773643493652,-6.2948760986328125,100,77.92031533894618,-6.30615234375,-7.56718111038208,100,66.26900997279903,-6.060474872589111,-6.735780239105225,0,41.62582329339924,-5.903800964355469,-5.565648078918457,100,70.63552378000345,-6.100931644439697,-6.978679180145264,100,63.53939052126235,-5.218167781829834,-5.773595333099365
36,36,36,36,Bock1992_4_ps_prop,ps_prop,The security forces at the giant manufacturing plant,are,is,0,29.568720794318835,-7.652429103851318,-6.78450870513916,0,32.23207623289552,-5.894598484039307,-5.151471614837647,0,11.54289626666286,-6.665436744689941,-4.628989219665527,0,37.41314771307643,-8.279336929321289,-7.764803886413574,0,5.616079975782394,-8.107398986816406,-5.2856621742248535,0,32.384727872206405,-6.884042739868164,-6.147895812988281,0,46.23114840518485,-7.066277503967285,-6.915236949920654,0,32.345334852634736,-6.272032737731934,-5.534086227416992,0,48.41950159832472,-5.924095630645752,-5.860854625701904,0,33.03430194115414,-7.022706508636475,-6.316072463989258
37,37,37,37,Bock1992_4_ps_rc,ps_rc,The security forces that walked the manufacturing plant,are,is,0,16.506380975949565,-7.048990726470947,-5.427967548370361,0,14.550800034225476,-6.013598442077637,-4.243322372436523,0,21.41998960701076,-6.670127868652344,-5.370335102081299,0,12.575129575472424,-6.907028198242188,-4.9679694175720215,0,5.492850266395473,-7.773059844970703,-4.927831649780273,0,13.433280878204567,-7.245194435119629,-5.382014274597168,0,20.464023115963474,-7.009933948516846,-5.652392864227295,0,17.879284146172303,-7.144339561462402,-5.6197919845581055,0,11.474114185377305,-7.469879150390625,-5.426677703857422,0,13.90132703174255,-6.872241973876953,-5.048732280731201
